Time,RPM,Speed,nGear,Throttle,Brake,DRS,Source,Distance,X,Y,Z
0 days 00:01:13.011000,11414.840348006617,285.4688257904874,7,99.0,False,12,pos,4222.003281863341,3132.0,1897.0,128.0
0 days 00:01:13.191000,11479.02993474876,288.1620951642836,7,99.0,False,12,pos,4236.499591266203,3192.0,1664.0,129.0
0 days 00:01:13.247000,11499.0,289.0,7,99.0,False,12,car,4241.023888888888,3204.5958590902455,1615.282849659969,129.1656061545999
0 days 00:01:13.407000,11639.0,292.0,7,99.0,False,12,car,4254.001666666665,3220.2418906420626,1555.6248878602635,129.08538249137152
0 days 00:01:13.531000,11714.63984384,293.5499968,7,99.0,False,12,pos,4264.16832414605,3236.0,1491.0,129.0
0 days 00:01:13.711000,11824.44,295.8,7,99.0,False,12,pos,4279.066929699965,3276.0,1321.0,129.0
0 days 00:01:13.807000,11883.0,297.0,7,99.0,False,12,car,4287.001666666666,3294.123914175489,1238.6935638548007,128.59107966535683
0 days 00:01:14.007000,11883.0,297.0,7,99.0,False,12,car,4303.501666666666,3322.478785337511,1095.7706894941284,127.9784693082548
0 days 00:01:14.011000,11857.8016128,297.03999744,7,99.0,False,12,pos,4303.8323821432905,3323.0,1093.0,128.0
0 days 00:01:14.207000,10623.0,299.0,7,99.0,False,12,car,4320.1127777777765,3347.128305780446,956.1833736674844,129.97217846799197
0 days 00:01:14.231000,10632.514285714286,299.42857142857144,7,99.0,False,12,pos,4322.120669156467,3350.0,938.0,130.0
0 days 00:01:14.255000,10642.028571428571,299.8571428571429,7,99.0,False,12,interpolation,4324.132082250739,3352.8658127614954,919.3584824416903,129.94302081971657
