Time,RPM,Speed,nGear,Throttle,Brake,DRS,Source,Distance,X,Y,Z
0 days 00:00:29.649000,11569.7251168,252.208336,6,100.0,False,0,pos,1514.040259001024,-2396.0,5982.0,164.0
0 days 00:00:29.783000,11692.0,255.0,6,100.0,False,0,car,1523.5666666666662,-2403.2785761908954,6077.917032489021,163.2378725588711
0 days 00:00:29.809000,11652.3498048,255.52000256,6,100.0,False,0,pos,1525.4261816477708,-2405.0,6102.0,163.0
0 days 00:00:29.983000,11387.0,259.0,6,100.0,False,0,car,1537.955555555555,-2419.095816721983,6309.762982485026,160.51016995068562
0 days 00:00:30.029000,11142.51068032,259.68999808,6,100.0,False,0,pos,1541.2880420429765,-2422.0,6353.0,160.0
0 days 00:00:30.183000,10324.0,262.0,7,100.0,False,0,car,1552.5111111111105,-2426.5543018872117,6419.365326532225,159.43749396858482
0 days 00:00:30.329000,10419.508417066667,264.4333354666667,7,100.0,False,0,pos,1563.2683454868884,-2429.0,6470.0,160.0
0 days 00:00:30.423000,10481.0,266.0,7,100.0,False,0,car,1570.2444444444436,-2432.291753084831,6544.824025827321,160.66560100246647
0 days 00:00:30.623000,10740.0,269.0,7,100.0,False,0,car,1585.1888888888882,-2442.099407831968,6776.058342517092,162.52734955396758
0 days 00:00:30.709000,10819.5498816,269.85999872,7,100.0,False,0,pos,1591.6446045106672,-2445.0,6849.0,163.0
0 days 00:00:30.823000,10925.0,271.0,7,100.0,False,0,car,1600.2444444444436,-2447.056696712698,6908.22350757444,163.20530081446
0 days 00:00:30.983000,11017.0,274.0,7,100.0,False,0,car,1612.4222222222213,-2447.9651126024587,6967.782626081092,163.0082360310482
0 days 00:00:30.989000,11018.757284215622,274.02510406022316,7,100.0,False,0,pos,1612.8797045586823,-2448.0,6971.0,163.0
0 days 00:00:31.209000,11083.192488383602,274.9456069769086,7,100.0,False,0,pos,1629.6820512378622,-2449.0,7131.0,163.0
0 days 00:00:31.222000,11087.0,275.0,7,100.0,False,0,car,1630.6791666666659,-2448.98692729995,7141.645227103099,163.06027579641562
0 days 00:00:31.388000,11181.758260266666,277.0749984,7,100.0,False,0,pos,1643.4677157704862,-2448.0,7278.0,164.0
0 days 00:00:31.462000,11224.0,278.0,7,100.0,False,0,car,1649.2124999999992,-2447.2423096433768,7332.3537829896795,163.73453962889795
0 days 00:00:31.568000,11251.4937168,279.656248,7,100.0,False,0,pos,1657.4956639495929,-2445.0,7417.0,163.0
0 days 00:00:31.782000,11307.0,283.0,7,100.0,False,0,car,1674.3680555555547,-2433.305329372443,7668.312800764299,162.93857151060283
0 days 00:00:31.848000,11339.1749376,283.6187488,7,100.0,False,0,pos,1679.5934594797518,-2430.0,7731.0,163.0
